temps_s,tension_V,courant_A
721178.8625968329,4.090102195739746,-0.5500187873840332
721208.878059696,4.0753703117370605,-0.549837589263916
721238.8803551663,4.065980434417725,-0.5496563911437988
721268.8929754137,4.058857440948486,-0.5496563911437988
721298.9084054098,4.052867412567139,-0.5496563911437988
721328.9236861484,4.04768705368042,-0.549837589263916
721358.9391223397,4.042830467224121,-0.549837589263916
721388.954278016,4.038297176361084,-0.549837589263916
721418.9695932508,4.034088134765625,-0.549837589263916
721448.9849961139,4.029879093170166,-0.549837589263916
721479.0002309427,4.025831699371338,-0.5496563911437988
721509.0156895402,4.021784782409668,-0.5496563911437988
721539.030855838,4.017899036407471,-0.5496563911437988
721569.046174095,4.013852119445801,-0.5496563911437988
721599.0615202518,4.010128498077393,-0.549837589263916
721629.0768468548,4.0060811042785645,-0.5500187873840332
721659.09214435,4.0023579597473145,-0.549837589263916
721689.107460878,3.9984724521636963,-0.5496563911437988
721719.1228151548,3.994910717010498,-0.5496563911437988
721749.1381079184,3.991187334060669,-0.5496563911437988
721779.1534286818,3.98762583732605,-0.5494751930236816
721809.168751826,3.9837403297424316,-0.5496563911437988
721839.1840906093,3.9800169467926025,-0.549837589263916
721869.1994718988,3.9764554500579834,-0.549837589263916
721899.2148480857,3.972893714904785,-0.5496563911437988
721929.2300572302,3.969170331954956,-0.549837589263916
721959.2453753471,3.965446710586548,-0.5496563911437988
721989.2606888673,3.9620471000671387,-0.5496563911437988
722019.2763001159,3.9583237171173096,-0.549837589263916
722049.2913330204,3.9549238681793213,-0.549837589263916
722079.3066627264,3.951362371444702,-0.5496563911437988
722109.3219902315,3.947800874710083,-0.549837589263916
722139.3373201176,3.9444010257720947,-0.5496563911437988
722169.3526204801,3.9408395290374756,-0.5500187873840332
722199.3680842455,3.9374399185180664,-0.5496563911437988
722229.3832882774,3.933716297149658,-0.5496563911437988
722259.3987169852,3.930316686630249,-0.549837589263916
722289.4139134883,3.9269168376922607,-0.549837589263916
722319.4295966113,3.9235172271728516,-0.5494751930236816
722349.4301268551,3.9201176166534424,-0.5496563911437988
722379.4443774072,3.916717767715454,-0.549837589263916
722409.4595834191,3.913156270980835,-0.549837589263916
722439.4749221122,3.9100804328918457,-0.5494751930236816
722469.4903634917,3.9066805839538574,-0.549837589263916
722499.5061949549,3.9032809734344482,-0.549837589263916
722529.520868222,3.899881362915039,-0.549837589263916
722559.5362011155,3.896481513977051,-0.549837589263916
722589.5515190669,3.8935675621032715,-0.5496563911437988
722619.5668330184,3.8901679515838623,-0.5500187873840332
722649.5822387538,3.886929988861084,-0.549837589263916
722679.5974818533,3.8836922645568848,-0.549837589263916
722709.6129728517,3.8806164264678955,-0.549837589263916
722739.628134197,3.877540349960327,-0.549837589263916
722769.6434655217,3.874302625656128,-0.549837589263916
722799.6589035027,3.8710649013519287,-0.549837589263916
722829.6741271287,3.8679888248443604,-0.549837589263916
722859.6894539068,3.864912986755371,-0.549837589263916
722889.7048727352,3.861837148666382,-0.5496563911437988
722919.7201105565,3.8585991859436035,-0.549837589263916
722949.7354372897,3.8555233478546143,-0.549837589263916
722979.7507216923,3.852609395980835,-0.549837589263916
723009.7660376185,3.8496954441070557,-0.5496563911437988
723039.7813818355,3.8466193675994873,-0.5496563911437988
723069.79670305,3.843705415725708,-0.549837589263916
723099.8120223999,3.8407914638519287,-0.5494751930236816
723129.8273645367,3.8377153873443604,-0.549837589263916
723159.8426715808,3.834801435470581,-0.549837589263916
723189.8580065897,3.8320493698120117,-0.549837589263916
723219.8586961263,3.8289732933044434,-0.5500187873840332
723249.8730716702,3.826221227645874,-0.5496563911437988
723279.8884894006,3.8233072757720947,-0.5496563911437988
723309.9037928658,3.8203933238983154,-0.549837589263916
723339.9192253731,3.817641019821167,-0.5496563911437988
723369.9343173455,3.8147270679473877,-0.5500187873840332
723399.9496416425,3.8119750022888184,-0.549837589263916
723429.9651088665,3.80938458442688,-0.549837589263916
723459.9803010789,3.8064706325531006,-0.5496563911437988
723489.9956799023,3.8037185668945312,-0.5496563911437988
723520.0109807207,3.801128387451172,-0.549837589263916
723550.0262682011,3.7983760833740234,-0.549837589263916
723580.0416180271,3.795624017715454,-0.549837589263916
723610.0569217929,3.7930338382720947,-0.549837589263916
723640.0722644158,3.7904434204101562,-0.549837589263916
723670.0875697457,3.787691354751587,-0.5494751930236816
723700.1030650246,3.7851011753082275,-0.5496563911437988
723730.1183467556,3.782349109649658,-0.549837589263916
723760.133540913,3.7797586917877197,-0.5500187873840332
723790.1488778216,3.7770066261291504,-0.549837589263916
723820.1642172418,3.774740219116211,-0.549837589263916
723850.1795172632,3.7719881534576416,-0.5496563911437988
723880.1948375403,3.769559621810913,-0.5496563911437988
723910.2101945442,3.7669694423675537,-0.549837589263916
723940.225503112,3.7645411491394043,-0.549837589263916
