temps_s,tension_V,courant_A
158299.81709202286,3.8798069953918457,-0.5494751930236816
158329.8188656505,3.826383113861084,-0.549837589263916
158359.83206452228,3.801128387451172,-0.5496563911437988
158389.84718007845,3.7797586917877197,-0.5496563911437988
158419.86235313312,3.760655641555786,-0.549837589263916
158449.88020626263,3.744790554046631,-0.549837589263916
158479.89281114176,3.730867862701416,-0.549837589263916
158509.90806489787,3.71807861328125,-0.549837589263916
158539.9232719223,3.7069082260131836,-0.549837589263916
158569.93853109694,3.696547269821167,-0.5500187873840332
158599.95376630174,3.68764328956604,-0.5500187873840332
158629.96899033868,3.679224967956543,-0.549837589263916
158659.98419449598,3.6716160774230957,-0.549837589263916
158689.9994744224,3.6646549701690674,-0.549837589263916
158720.01465785797,3.65769362449646,-0.549837589263916
158750.03003370884,3.6513798236846924,-0.5500187873840332
158780.0452481418,3.6457138061523438,-0.549837589263916
158810.06038496603,3.639885663986206,-0.5496563911437988
158840.07558927368,3.6345431804656982,-0.5496563911437988
158870.09082458878,3.6293628215789795,-0.549837589263916
158900.10605204426,3.6246678829193115,-0.5496563911437988
158930.12345121062,3.6198112964630127,-0.549837589263916
158960.1365149401,3.615278482437134,-0.549837589263916
158990.1517482251,3.6110692024230957,-0.549837589263916
159020.16714009095,3.6066982746124268,-0.5502000451087952
159050.1824146239,3.6026508808135986,-0.5496563911437988
159080.19745112772,3.5984418392181396,-0.549837589263916
159110.21269353048,3.5945563316345215,-0.5500187873840332
159140.22791092083,3.5909948348999023,-0.549837589263916
159170.24314109306,3.5872714519500732,-0.5496563911437988
159200.25837408233,3.583709716796875,-0.549837589263916
159230.27360812423,3.579986333847046,-0.549837589263916
159260.28882726893,3.5765867233276367,-0.549837589263916
159290.3040876616,3.5731868743896484,-0.549837589263916
159320.3192921347,3.5697872638702393,-0.549837589263916
159350.3345048985,3.56638765335083,-0.5500187873840332
159380.34987521553,3.562987804412842,-0.5500187873840332
159410.3650470772,3.5597500801086426,-0.5496563911437988
159440.38023966565,3.5563502311706543,-0.5500187873840332
159470.39544474526,3.552950620651245,-0.5496563911437988
159500.41079859118,3.549551010131836,-0.549837589263916
159530.42811528672,3.5463130474090576,-0.549837589263916
159560.4411474624,3.5427515506744385,-0.549837589263916
159590.45637875746,3.5393519401550293,-0.5500187873840332
159620.47162558627,3.535790205001831,-0.549837589263916
159650.48684102172,3.532390594482422,-0.5496563911437988
159680.50204331437,3.5291528701782227,-0.5496563911437988
159710.51729536624,3.5254292488098145,-0.549837589263916
159740.53254678147,3.5218677520751953,-0.5496563911437988
159770.5477869988,3.5179824829101562,-0.549837589263916
159800.56340987128,3.514096975326538,-0.5500187873840332
159830.57822461653,3.510211706161499,-0.549837589263916
159860.5934739867,3.506164312362671,-0.549837589263916
159890.60869054997,3.502117156982422,-0.5500187873840332
159920.6240371829,3.497907876968384,-0.549837589263916
159950.63915551096,3.493536949157715,-0.549837589263916
159980.6545178882,3.489004135131836,-0.5500187873840332
160010.6723591782,3.483985424041748,-0.5500187873840332
160040.6848513159,3.4786431789398193,-0.5496563911437988
160070.70011359325,3.4728150367736816,-0.5500187873840332
160100.71535798095,3.466825008392334,-0.5500187873840332
160130.7305527699,3.4600257873535156,-0.549837589263916
160160.73230887877,3.4527406692504883,-0.549837589263916
160190.74548205142,3.444808006286621,-0.549837589263916
160220.7606358982,3.435580253601074,-0.549837589263916
160250.7758429577,3.4255430698394775,-0.5500187873840332
160280.79109967622,3.414048910140991,-0.5496563911437988
160310.80644025403,3.4009358882904053,-0.5500187873840332
160340.82168825075,3.3860418796539307,-0.5496563911437988
160370.83692845303,3.3685576915740967,-0.549837589263916
160400.85482992826,3.3483214378356934,-0.549837589263916
160430.86726352983,3.324685573577881,-0.5500187873840332
160460.88247326607,3.2970023155212402,-0.549837589263916
160490.89769393957,3.263652801513672,-0.5500187873840332
160520.91293941502,3.224475383758545,-0.549837589263916
160550.92815111615,3.17639422416687,-0.5496563911437988
160580.94339078708,3.115847110748291,-0.5496563911437988
160610.95861131526,3.0357115268707275,-0.549837589263916
160638.19264505332,2.9356634616851807,-0.549837589263916
160659.47579534078,2.835615396499634,-0.5500187873840332
160678.0671101377,2.735567092895508,-0.549837589263916
160684.52014946664,2.699789524078369,-0.549837589263916
