temps_s,tension_V,courant_A
139142.5527738816,4.077474594116211,-0.5494751930236816
139172.56795380538,4.0454206466674805,-0.5496563911437988
139202.58411268407,4.031174182891846,-0.5496563911437988
139232.5853520487,4.021784782409668,-0.549837589263916
139262.59791854906,4.0146613121032715,-0.549837589263916
139292.61302907992,4.008671283721924,-0.5496563911437988
139322.62821069293,4.003167152404785,-0.549837589263916
139352.64335684758,3.9983105659484863,-0.549837589263916
139382.6586060591,3.9936156272888184,-0.549837589263916
139412.6737298931,3.9892446994781494,-0.5496563911437988
139442.6889031854,3.9848735332489014,-0.549837589263916
139472.70420927863,3.9805026054382324,-0.549837589263916
139502.7193752928,3.9764554500579834,-0.5496563911437988
139532.73441949335,3.9724080562591553,-0.5496563911437988
139562.74960440962,3.9683609008789062,-0.5496563911437988
139592.76477667934,3.964475393295288,-0.5496563911437988
139622.77994972598,3.960428237915039,-0.5496563911437988
139652.79512681274,3.956380844116211,-0.549837589263916
139682.81034020495,3.952657461166382,-0.5496563911437988
139712.82565942596,3.9487721920013428,-0.549837589263916
139742.84069062409,3.9448866844177246,-0.549837589263916
139772.85583208705,3.9411633014678955,-0.549837589263916
139802.87103304325,3.9371161460876465,-0.549837589263916
139832.886187268,3.9333925247192383,-0.549837589263916
139862.90136555777,3.929669141769409,-0.549837589263916
139892.91663502975,3.925945520401001,-0.5496563911437988
139922.93174784633,3.922222137451172,-0.5496563911437988
139952.94689703852,3.9184987545013428,-0.549837589263916
139982.96208671664,3.9147751331329346,-0.5496563911437988
140012.97725888612,3.9113755226135254,-0.5496563911437988
140042.99251597727,3.9073281288146973,-0.5494751930236816
140073.00756143092,3.903604745864868,-0.549837589263916
140103.02276227187,3.900043249130249,-0.5496563911437988
140133.03802879152,3.896319627761841,-0.549837589263916
140163.0531216233,3.8927581310272217,-0.5502000451087952
140193.0682936975,3.8891966342926025,-0.549837589263916
140223.08346835317,3.8856348991394043,-0.5500187873840332
140253.098655104,3.882073402404785,-0.5496563911437988
140283.11385806024,3.878511905670166,-0.5496563911437988
140313.12923809278,3.8749501705169678,-0.549837589263916
140343.14417737685,3.8713886737823486,-0.549837589263916
140373.15937383688,3.8678269386291504,-0.549837589263916
140403.17467760935,3.864427328109741,-0.5496563911437988
140433.18971567962,3.861027717590332,-0.5496563911437988
140463.2048981197,3.8576278686523438,-0.5494751930236816
140493.22006534183,3.8542282581329346,-0.5494751930236816
140523.23524170177,3.8508286476135254,-0.5496563911437988
140553.2503946784,3.847428798675537,-0.5496563911437988
140583.26561396534,3.844029188156128,-0.5496563911437988
140613.280915412,3.8406295776367188,-0.549837589263916
140643.2961121377,3.8373916149139404,-0.549837589263916
140673.3112793749,3.834153890609741,-0.5496563911437988
140703.3263266832,3.830754280090332,-0.549837589263916
140733.34155514798,3.8275163173675537,-0.5496563911437988
140763.35668296693,3.8242785930633545,-0.5496563911437988
140793.3718587354,3.8208789825439453,-0.5496563911437988
140823.38702718058,3.817802906036377,-0.549837589263916
140853.40221166576,3.8145651817321777,-0.549837589263916
140883.41752600457,3.8116512298583984,-0.5496563911437988
140913.43256210495,3.80825138092041,-0.5496563911437988
140943.44798132012,3.805175542831421,-0.549837589263916
140973.462987135,3.8020997047424316,-0.5496563911437988
141003.478648614,3.7988617420196533,-0.549837589263916
141033.49327815106,3.795947790145874,-0.549837589263916
141063.50845934305,3.7930338382720947,-0.549837589263916
141093.52363870546,3.7897958755493164,-0.5502000451087952
141123.53894177117,3.786881923675537,-0.549837589263916
141153.55660315455,3.783967971801758,-0.549837589263916
141183.56917619117,3.7808921337127686,-0.549837589263916
141213.58434417524,3.77813982963562,-0.5500187873840332
141243.59955188332,3.775063991546631,-0.5496563911437988
141273.6147228598,3.7721500396728516,-0.5496563911437988
141303.6300243115,3.769235849380493,-0.549837589263916
141333.6450718704,3.766483783721924,-0.5496563911437988
141363.6602664207,3.7637317180633545,-0.5496563911437988
141393.67553045915,3.760817527770996,-0.5496563911437988
141423.69058705558,3.7580654621124268,-0.5500187873840332
141453.7057606837,3.7554752826690674,-0.5496563911437988
141483.7210801001,3.752399444580078,-0.549837589263916
141513.73611882207,3.7499709129333496,-0.549837589263916
141543.7512966306,3.7472188472747803,-0.549837589263916
141573.76649635876,3.744628667831421,-0.549837589263916
141603.78167016731,3.7420384883880615,-0.5496563911437988
141633.79696244115,3.739124298095703,-0.549837589263916
141663.8120051229,3.7365341186523438,-0.549837589263916
141693.82719600905,3.7341058254241943,-0.549837589263916
141723.84236918105,3.731353521347046,-0.549837589263916
141753.85771400583,3.7287633419036865,-0.5500187873840332
141783.87273099355,3.726658821105957,-0.5496563911437988
141813.88802169845,3.7240686416625977,-0.549837589263916
141843.90309412434,3.721801996231079,-0.5494751930236816
141873.9182581786,3.7192118167877197,-0.5496563911437988
141903.93343165636,3.7167835235595703,-0.549837589263916
141933.94860912405,3.714517116546631,-0.5496563911437988
141963.96399546732,3.7122504711151123,-0.549837589263916
141993.97899264065,3.709660291671753,-0.549837589263916
142023.99414434913,3.7073938846588135,-0.549837589263916
142054.009463525,3.705289363861084,-0.549837589263916
142084.0246420353,3.7031848430633545,-0.549837589263916
142114.03968001032,3.701080083847046,-0.5496563911437988
142144.05485598932,3.6989755630493164,-0.5496563911437988
142174.07003367756,3.696871042251587,-0.5496563911437988
142204.08535009655,3.6946046352386475,-0.5496563911437988
142234.10040585088,3.692499876022339,-0.549837589263916
