temps_s,tension_V,courant_A
559299.6356378765,4.090264320373535,-0.549837589263916
559329.6509590258,4.07634162902832,-0.5496563911437988
559359.6663040549,4.067275524139404,-0.549837589263916
559389.6816424422,4.060476303100586,-0.5496563911437988
559419.6969265491,4.054648399353027,-0.5496563911437988
559449.7123903995,4.0496296882629395,-0.5496563911437988
559479.7279565705,4.044773101806641,-0.549837589263916
559509.742944057,4.040240287780762,-0.5496563911437988
559539.7582499583,4.036192893981934,-0.5496563911437988
559569.773579288,4.031983852386475,-0.5496563911437988
559599.7889283219,4.027774333953857,-0.549837589263916
559629.8042430001,4.024051189422607,-0.5496563911437988
559659.8195692321,4.019842147827148,-0.5496563911437988
559689.8350303358,4.015956401824951,-0.549837589263916
559719.8502695205,4.011909484863281,-0.5496563911437988
559749.8655678278,4.008509635925293,-0.5496563911437988
559779.8808946965,4.004462242126465,-0.5496563911437988
559809.8962195902,4.000900745391846,-0.5496563911437988
559839.9141965237,3.9971773624420166,-0.549837589263916
559869.9268975578,3.9932918548583984,-0.549837589263916
559899.9422106119,3.9897303581237793,-0.549837589263916
559929.9576933646,3.98616886138916,-0.549837589263916
559959.9728871862,3.982445240020752,-0.5496563911437988
559989.9882088368,3.978559970855713,-0.549837589263916
560020.0035352643,3.9751601219177246,-0.549837589263916
560050.0189786487,3.9715986251831055,-0.5496563911437988
560080.0342081994,3.9678752422332764,-0.549837589263916
560110.0496594083,3.964313507080078,-0.549837589263916
560140.065085996,3.960913896560669,-0.5496563911437988
560170.0803191958,3.95719051361084,-0.5496563911437988
560200.0955613077,3.9536287784576416,-0.5500187873840332
560230.1108474848,3.9503910541534424,-0.549837589263916
560260.1261991604,3.9466676712036133,-0.5496563911437988
560290.1415330213,3.943267822265625,-0.549837589263916
560320.1568718648,3.939706325531006,-0.549837589263916
560350.1722256105,3.9363064765930176,-0.549837589263916
560380.187541216,3.9327449798583984,-0.5500187873840332
560410.2028557138,3.929507255554199,-0.549837589263916
560440.2183209527,3.926107406616211,-0.549837589263916
560470.2335150901,3.9227077960968018,-0.5494751930236816
560500.248853332,3.9194700717926025,-0.5496563911437988
560530.2641787971,3.9159083366394043,-0.5496563911437988
560560.2796201315,3.912508726119995,-0.549837589263916
560590.2948428551,3.909271001815796,-0.5496563911437988
560620.3101812624,3.9058711528778076,-0.549837589263916
560650.3254957151,3.9026334285736084,-0.5496563911437988
560680.3401954734,3.899557590484619,-0.5494751930236816
560710.3406733767,3.895995855331421,-0.5496563911437988
560740.3558615692,3.8929200172424316,-0.549837589263916
560770.371174538,3.8896822929382324,-0.5496563911437988
560800.3865058076,3.886606216430664,-0.5494751930236816
560830.4018432677,3.883368492126465,-0.5496563911437988
560860.4171808831,3.8802926540374756,-0.549837589263916
560890.4328851438,3.8770546913146973,-0.549837589263916
560920.4478616428,3.873816967010498,-0.5496563911437988
560950.463260441,3.8709030151367188,-0.549837589263916
560980.4784846985,3.8675031661987305,-0.549837589263916
561010.4940032907,3.864751100540161,-0.5496563911437988
561040.5092781995,3.861513376235962,-0.549837589263916
561070.5244917803,3.8584372997283936,-0.549837589263916
561100.5397963683,3.8555233478546143,-0.549837589263916
561130.5552798929,3.852447509765625,-0.5496563911437988
561160.5704770929,3.8493716716766357,-0.549837589263916
561190.5858146532,3.8466193675994873,-0.5496563911437988
561220.6011173264,3.843543529510498,-0.5496563911437988
561250.6165993022,3.8406295776367188,-0.549837589263916
561280.6318015748,3.8377153873443604,-0.549837589263916
561310.6471411701,3.834963321685791,-0.549837589263916
561340.6625059334,3.8320493698120117,-0.5496563911437988
561370.6777931028,3.8289732933044434,-0.549837589263916
561400.6931250893,3.826059341430664,-0.549837589263916
561430.7086456814,3.8233072757720947,-0.549837589263916
561460.7237920896,3.8205552101135254,-0.549837589263916
561490.7391435896,3.817802906036377,-0.549837589263916
561520.7544573505,3.8150508403778076,-0.549837589263916
561550.7698234771,3.8121368885040283,-0.549837589263916
561580.7851213884,3.80938458442688,-0.549837589263916
561610.8004618159,3.8067944049835205,-0.549837589263916
561640.8157826546,3.804042339324951,-0.5496563911437988
561670.8311394779,3.801128387451172,-0.5500187873840332
561700.8464514744,3.7986998558044434,-0.5496563911437988
561730.8619396556,3.795947790145874,-0.5494751930236816
561760.8771417879,3.7931957244873047,-0.549837589263916
561790.8950907317,3.7906055450439453,-0.549837589263916
561820.9077928935,3.788015127182007,-0.549837589263916
561850.9231263937,3.7854249477386475,-0.5496563911437988
561880.9384478888,3.782834768295288,-0.549837589263916
561910.9539275388,3.7802443504333496,-0.549837589263916
561940.9691290496,3.7774922847747803,-0.549837589263916
561970.984463061,3.774902105331421,-0.549837589263916
562000.9998919894,3.7726356983184814,-0.5496563911437988
562031.0151096352,3.770045280456543,-0.5496563911437988
562061.0304832205,3.7676169872283936,-0.5494751930236816
562091.0458943394,3.765026807785034,-0.5496563911437988
562121.0612277243,3.7625985145568848,-0.5496563911437988
562151.0764506384,3.7601699829101562,-0.5500187873840332
562181.0917773115,3.757903575897217,-0.549837589263916
562211.1070927266,3.7554752826690674,-0.5496563911437988
