temps_s,tension_V,courant_A
285359.41963187786,4.082979202270508,-0.5487504005432129
285389.4347943983,4.01773738861084,-0.5502000451087952
285419.44985456864,3.994748830795288,-0.5500187873840332
285449.46501742996,3.977588653564453,-0.5500187873840332
285479.4800799812,3.9635040760040283,-0.5500187873840332
285509.4952442359,3.952171802520752,-0.5496563911437988
285539.5103405113,3.9422965049743652,-0.5494751930236816
285569.52555023436,3.9332306385040283,-0.549837589263916
285599.5405544352,3.925459861755371,-0.5496563911437988
285629.55568868015,3.918013095855713,-0.549837589263916
285659.5707700985,3.9108898639678955,-0.549837589263916
285689.5858803236,3.904414176940918,-0.5496563911437988
285719.6011211642,3.8972909450531006,-0.549837589263916
285749.61627617595,3.890815496444702,-0.5500187873840332
285779.63122190104,3.8845016956329346,-0.549837589263916
285809.64633425145,3.878511905670166,-0.549837589263916
285839.6614451432,3.8721981048583984,-0.549837589263916
285869.67677168245,3.866208076477051,-0.5496563911437988
285899.6936099694,3.8602182865142822,-0.549837589263916
285929.7069228149,3.8543901443481445,-0.5500187873840332
285959.72457035375,3.848562002182007,-0.5496563911437988
285989.73711700464,3.842895984649658,-0.549837589263916
286019.7521343332,3.8372297286987305,-0.5496563911437988
286049.76725657325,3.831725597381592,-0.5496563911437988
286079.7823592395,3.826059341430664,-0.549837589263916
286109.7974979005,3.8207170963287354,-0.549837589263916
286139.81258761446,3.8152127265930176,-0.5496563911437988
286169.8278577882,3.8098702430725098,-0.5494751930236816
286199.8428165959,3.804527997970581,-0.549837589263916
286229.8579475878,3.799347400665283,-0.5496563911437988
286259.8730509708,3.7941670417785645,-0.549837589263916
286289.8881887045,3.7889864444732666,-0.549837589263916
286319.9033092453,3.7841298580169678,-0.5500187873840332
286349.9183948991,3.77927303314209,-0.5500187873840332
286379.9335283973,3.774416446685791,-0.549837589263916
286409.94860971026,3.769397735595703,-0.5500187873840332
286439.96373640647,3.7647030353546143,-0.549837589263916
286469.9788756589,3.7598462104797363,-0.5500187873840332
286499.99588699715,3.7553133964538574,-0.549837589263916
286530.0090734075,3.7507803440093994,-0.549837589263916
286560.0245378755,3.7464094161987305,-0.549837589263916
286590.0393444839,3.7418766021728516,-0.5496563911437988
286620.05443183193,3.7373435497283936,-0.549837589263916
286650.06952459854,3.7332963943481445,-0.549837589263916
286680.08476442663,3.7290871143341064,-0.5500187873840332
286710.09976940445,3.7248780727386475,-0.549837589263916
286740.1148658101,3.7208306789398193,-0.5496563911437988
286770.12997801515,3.7166216373443604,-0.5496563911437988
286800.14517454535,3.7125742435455322,-0.549837589263916
286830.1604187694,3.708688974380493,-0.549837589263916
286860.1754506743,3.704803705215454,-0.549837589263916
286890.19063130487,3.700918197631836,-0.549837589263916
286920.2057891487,3.697194814682007,-0.5500187873840332
286950.2208112592,3.6934714317321777,-0.549837589263916
286980.23574852315,3.6899096965789795,-0.5494751930236816
287010.2510210628,3.6858625411987305,-0.549837589263916
287040.26597694325,3.682462692260742,-0.549837589263916
287070.2811160002,3.678901195526123,-0.549837589263916
287100.29829008406,3.675177812576294,-0.549837589263916
287130.3113954574,3.6717779636383057,-0.549837589263916
287160.3264153975,3.6685402393341064,-0.549837589263916
287190.3418489535,3.6649787425994873,-0.549837589263916
287220.356729827,3.661740779876709,-0.549837589263916
287250.371884563,3.6583411693573,-0.549837589263916
287280.38693815697,3.6552653312683105,-0.549837589263916
287310.4020409235,3.6517035961151123,-0.5500187873840332
287340.4171488228,3.648627758026123,-0.5496563911437988
287370.4322601757,3.645390033721924,-0.549837589263916
287400.4473716439,3.6421520709991455,-0.5496563911437988
287430.4625510264,3.6390762329101562,-0.549837589263916
287460.47761554754,3.636000394821167,-0.549837589263916
287490.49273110094,3.6330862045288086,-0.549837589263916
287520.50782914064,3.6300103664398193,-0.549837589263916
287550.5229806988,3.62725830078125,-0.5496563911437988
287580.5380603927,3.6241822242736816,-0.549837589263916
287610.5531772795,3.6212682723999023,-0.549837589263916
287640.568531633,3.618354320526123,-0.5500187873840332
287670.58341147396,3.6156022548675537,-0.549837589263916
287700.60046765395,3.6128499507904053,-0.549837589263916
287730.6137955018,3.610097885131836,-0.5500187873840332
287760.62887170713,3.6075077056884766,-0.549837589263916
287790.6440784127,3.604755401611328,-0.549837589263916
287820.65897885495,3.602003335952759,-0.549837589263916
287850.67431754945,3.5995750427246094,-0.549837589263916
287880.6919026577,3.59698486328125,-0.5500187873840332
287910.7043897301,3.5945563316345215,-0.549837589263916
287940.71943091316,3.592128038406372,-0.549837589263916
287970.7346686661,3.5896997451782227,-0.5496563911437988
288000.74965965905,3.5872714519500732,-0.5500187873840332
288030.76483364805,3.5848429203033447,-0.549837589263916
288060.7800542432,3.5824146270751953,-0.549837589263916
288090.7951114612,3.580310106277466,-0.5496563911437988
288120.8100885094,3.5777199268341064,-0.5500187873840332
288150.82526815747,3.575453281402588,-0.549837589263916
288180.8404492442,3.5733487606048584,-0.549837589263916
288210.85547993105,3.570920467376709,-0.549837589263916
288240.87060552946,3.5684921741485596,-0.5500187873840332
288270.88576935814,3.56654953956604,-0.5494751930236816
288300.9027484611,3.5641210079193115,-0.5500187873840332
288330.9159387812,3.561854600906372,-0.5496563911437988
288360.93106560764,3.5595881938934326,-0.549837589263916
288390.9463095711,3.557321786880493,-0.549837589263916
288420.9612700831,3.5550551414489746,-0.5496563911437988
288450.97646274866,3.5524649620056152,-0.549837589263916
288480.99154420703,3.550198554992676,-0.549837589263916
288511.00663204637,3.5477702617645264,-0.549837589263916
288541.0217296099,3.545503616333008,-0.5496563911437988
288571.03684796026,3.5429134368896484,-0.5496563911437988
288601.0519658144,3.540323257446289,-0.549837589263916
288631.0670877035,3.5377330780029297,-0.549837589263916
288661.08218329714,3.535142660140991,-0.549837589263916
288691.09732575255,3.532552480697632,-0.5496563911437988
288721.1124174565,3.5298004150390625,-0.5500187873840332
288751.12778973475,3.527048110961914,-0.549837589263916
288781.14262165624,3.5241341590881348,-0.5500187873840332
288811.15773671836,3.5213820934295654,-0.549837589263916
288841.1728793242,3.518306255340576,-0.5496563911437988
288871.1880471729,3.514906406402588,-0.5500187873840332
288901.2050653131,3.5116686820983887,-0.549837589263916
288931.2182414779,3.5082690715789795,-0.5496563911437988
288961.23336960265,3.5047073364257812,-0.5500187873840332
288991.2485093714,3.500983953475952,-0.549837589263916
