temps_s,tension_V,courant_A
447912.04409055127,4.069866180419922,-0.5496563911437988
447942.0591461352,4.01644229888916,-0.5500187873840332
447972.07448397257,3.9934537410736084,-0.549837589263916
448002.08934469573,3.9754838943481445,-0.549837589263916
448032.1044501741,3.961237668991089,-0.549837589263916
448062.11904213246,3.9487721920013428,-0.549837589263916
448092.1345747904,3.9380874633789062,-0.5496563911437988
448122.15236031817,3.9285359382629395,-0.5496563911437988
448152.1649376105,3.9197938442230225,-0.549837589263916
448182.1800073698,3.9118611812591553,-0.5500187873840332
448212.1952042057,3.904414176940918,-0.549837589263916
448242.21016325394,3.8971290588378906,-0.5496563911437988
448272.22525689774,3.8898441791534424,-0.5496563911437988
448302.240494766,3.883044719696045,-0.5500187873840332
448332.25555571326,3.8762452602386475,-0.549837589263916
448362.270617623,3.869446039199829,-0.549837589263916
448392.2857509506,3.8628084659576416,-0.549837589263916
448422.3008668549,3.856494665145874,-0.5500187873840332
448452.3161052845,3.8505048751831055,-0.549837589263916
448482.331194803,3.844191074371338,-0.549837589263916
448512.346145706,3.8382010459899902,-0.549837589263916
448542.3612574148,3.8322112560272217,-0.549837589263916
448572.3763630535,3.826383113861084,-0.5496563911437988
448602.3915628919,3.8205552101135254,-0.549837589263916
448632.4066140047,3.8147270679473877,-0.549837589263916
448662.4216929168,3.80906081199646,-0.549837589263916
448692.43680748274,3.8035566806793213,-0.549837589263916
448722.45193287055,3.7978904247283936,-0.5500187873840332
448752.4670368351,3.792386293411255,-0.549837589263916
448782.482138579,3.787043809890747,-0.5500187873840332
448812.4973212998,3.7818634510040283,-0.5496563911437988
448842.5123820515,3.7765209674835205,-0.549837589263916
448872.5274867881,3.7713406085968018,-0.549837589263916
448902.54258508334,3.766321897506714,-0.5500187873840332
448932.55790534697,3.761303186416626,-0.5496563911437988
448962.5728627061,3.756446599960327,-0.549837589263916
448992.587918295,3.751589775085449,-0.5500187873840332
449022.6030334424,3.7467331886291504,-0.549837589263916
449052.618159512,3.7420384883880615,-0.549837589263916
449082.63333563635,3.7375054359436035,-0.549837589263916
449112.64837655367,3.7328107357025146,-0.549837589263916
449142.66361792065,3.7286014556884766,-0.5496563911437988
449172.6787069429,3.7239067554473877,-0.549837589263916
449202.69394264574,3.7196974754333496,-0.5496563911437988
449232.708780502,3.7153265476226807,-0.549837589263916
449262.7239050879,3.7109553813934326,-0.5500187873840332
449292.7389905512,3.7067463397979736,-0.549837589263916
449322.7541113126,3.7026989459991455,-0.549837589263916
449352.769236916,3.6988136768341064,-0.5496563911437988
449382.7843321488,3.6946046352386475,-0.549837589263916
449412.7994475367,3.6907191276550293,-0.5496563911437988
449442.8145513408,3.6866719722747803,-0.5496563911437988
449472.8297652092,3.682786464691162,-0.5496563911437988
449502.8447714302,3.678901195526123,-0.549837589263916
449532.85988214647,3.675339698791504,-0.549837589263916
449562.87511642074,3.6716160774230957,-0.549837589263916
449592.8902420342,3.6680545806884766,-0.5496563911437988
449622.9052138443,3.6643311977386475,-0.549837589263916
449652.9203318237,3.660769462585449,-0.549837589263916
449682.9354880485,3.65736985206604,-0.549837589263916
449712.95056207833,3.653808116912842,-0.5500187873840332
449742.96566535113,3.6504085063934326,-0.549837589263916
449772.98076465906,3.6470088958740234,-0.5496563911437988
449802.9960023869,3.643609046936035,-0.549837589263916
449833.0110102068,3.640371322631836,-0.5496563911437988
449863.02623014536,3.6369717121124268,-0.5500187873840332
449893.0415194066,3.6338956356048584,-0.5500187873840332
449923.0563260853,3.6303341388702393,-0.5500187873840332
449953.0714496736,3.62742018699646,-0.549837589263916
449983.0865390467,3.6241822242736816,-0.5496563911437988
450013.1016556878,3.6211063861846924,-0.5500187873840332
450043.1167940931,3.618192434310913,-0.5496563911437988
450073.13462751533,3.6149544715881348,-0.549837589263916
450103.1471503368,3.6122024059295654,-0.5500187873840332
450133.16212636745,3.609126567840576,-0.549837589263916
450163.17722487834,3.606536388397217,-0.5496563911437988
450193.1923394192,3.6034603118896484,-0.5496563911437988
450223.2074314841,3.600546360015869,-0.549837589263916
450253.2225397944,3.5979561805725098,-0.5496563911437988
450283.2376667813,3.5950419902801514,-0.549837589263916
450313.25292181224,3.592451810836792,-0.549837589263916
450343.26788650965,3.5896997451782227,-0.5500187873840332
450373.28299947653,3.5872714519500732,-0.549837589263916
450403.2981073007,3.584519147872925,-0.549837589263916
450433.313218769,3.5819289684295654,-0.5496563911437988
450463.32843480766,3.579824447631836,-0.5496563911437988
450493.34342413145,3.5770723819732666,-0.549837589263916
450523.35854392534,3.574643850326538,-0.549837589263916
450553.3737763952,3.5723774433135986,-0.549837589263916
450583.3887443658,3.569949150085449,-0.5496563911437988
450613.40385949315,3.56735897064209,-0.5500187873840332
450643.41913657903,3.5650923252105713,-0.549837589263916
450673.43392026034,3.562825918197632,-0.549837589263916
450703.44901901187,3.5603976249694824,-0.5496563911437988
450733.4641462342,3.558131217956543,-0.5496563911437988
450763.4793593308,3.5557026863098145,-0.5500187873840332
450793.49433682,3.553436279296875,-0.549837589263916
450823.50943959656,3.5508460998535156,-0.549837589263916
450853.52481198515,3.548417806625366,-0.549837589263916
450883.5397065226,3.5459892749786377,-0.5500187873840332
450913.5548322614,3.5437228679656982,-0.5500187873840332
450943.57030527067,3.540970802307129,-0.5500187873840332
450973.585038035,3.5385425090789795,-0.549837589263916
451003.6001501849,3.536113977432251,-0.5496563911437988
451033.61526824447,3.5335237979888916,-0.549837589263916
451063.6304978572,3.5309336185455322,-0.5496563911437988
451093.64561069873,3.528181552886963,-0.549837589263916
451123.6608831432,3.5254292488098145,-0.549837589263916
451153.6757394404,3.522515296936035,-0.5500187873840332
451183.69093524374,3.519601345062256,-0.549837589263916
451213.7059195099,3.5166871547698975,-0.549837589263916
451243.7210519655,3.513935089111328,-0.549837589263916
451273.7361500453,3.510535478591919,-0.549837589263916
451303.7512454735,3.5071356296539307,-0.549837589263916
451333.76649288554,3.5037360191345215,-0.549837589263916
451363.7814865952,3.5000126361846924,-0.5500187873840332
451393.7965873367,3.496127128601074,-0.549837589263916
451423.81169124105,3.492241859436035,-0.549837589263916
451453.8268811247,3.487870693206787,-0.549837589263916
451483.84190896945,3.483499765396118,-0.5496563911437988
451513.85703517933,3.4784810543060303,-0.549837589263916
451543.8722881302,3.4733006954193115,-0.549837589263916
451573.8872571634,3.467634439468384,-0.549837589263916
451603.9023526467,3.4614827632904053,-0.549837589263916
451633.9174767815,3.454683303833008,-0.5496563911437988
451663.93258092646,3.4475600719451904,-0.5496563911437988
451693.94768052513,3.4393036365509033,-0.5496563911437988
451723.96280153707,3.4307236671447754,-0.549837589263916
451753.97808923456,3.4210102558135986,-0.549837589263916
451783.9931585476,3.410001516342163,-0.549837589263916
451814.00813571113,3.397697925567627,-0.549837589263916
451844.02324579586,3.384584903717041,-0.5496563911437988
451874.0384350981,3.3693671226501465,-0.5496563911437988
451904.05346120853,3.3523688316345215,-0.5496563911437988
451934.0685772631,3.332942008972168,-0.5496563911437988
451964.08369204454,3.310762882232666,-0.549837589263916
451994.10153814335,3.2861557006835938,-0.5500187873840332
452024.1141622372,3.2578248977661133,-0.549837589263916
452054.12903855933,3.225446939468384,-0.549837589263916
452084.1441647742,3.1878883838653564,-0.549837589263916
452114.15932893887,3.1433684825897217,-0.549837589263916
452144.17456532834,3.089459180831909,-0.549837589263916
452174.1896935884,3.021141529083252,-0.5496563911437988
452204.2045808729,2.934368371963501,-0.5502000451087952
452234.0974040911,2.834320068359375,-0.549837589263916
452262.0630217201,2.734272003173828,-0.549837589263916
452271.5317156488,2.699951410293579,-0.5500187873840332
